"FIPS","Metro-Name","Population","PCT female","PCT 0-4","PCT 5-9","PCT 10-14","PCT 15-17","PCT 18-24","PCT 25-34","PCT 35-44","PCT 45-54","PCT 55-64","PCT 65-74","PCT 75-84","PCT 85 plus","PCT married","PCT less than HS","PCT BS plus","PCT MS plus","PCT unemployed","Median HH Income","Gini Index","PCT Occupied Housing","Median Gross Rent","Commute under 10","Commute 10-19","Commute 20-29","Commute 30-39","Commute 40-59","Commute 60-89","Commute 90 plus","PCT Health Insured","PCT Public HI","PCT Private HI"
14380,"Boone, North Carolina",53421,50.1,3.38,3.95,3.34,2.42,30.45,10.44,9.04,10.48,11.69,9.01,4.33,1.49,38.77,11.41,41.67,17.34,8.11,41541,0.5224,61.11,822,17.77,35.76,20.28,10.27,4.92,1.34,1.99,90.58,25.71,76.97
14820,"Brevard, North Carolina",33291,51.88,3.95,4.33,5.02,2.98,8.6,9.18,9.1,12.68,15.6,15.58,8.98,4.01,57.69,12.5,29.91,12.41,6.8,44559,0.4425,72.46,680,18.32,27.36,14.17,15.21,11.43,3.36,3.03,83.87,44.71,61.7
15500,"Burlington, North Carolina",157844,52.44,5.85,6.23,6.67,4.02,9.79,12.03,12.12,14.29,12.78,9.12,4.82,2.28,48.02,15.09,22.87,7.51,5.98,44281,0.4594,91.29,774,13.57,33.54,20.01,13.47,11.44,3.27,1.8,87.15,35.76,64.07
16740,"Charlotte-Concord-Gastonia, North Carolina",2056392,51.48,6.39,6.91,7.05,4.17,8.74,14.08,14.4,14.44,11.59,7.46,3.46,1.33,49.34,11.52,34.96,11.37,7.06,58459,0.479,91.24,947,9.2,26.5,21.98,18.15,12.2,4.3,1.86,88,28.23,69.48
19000,"Cullowhee, North Carolina",41725,51.12,4.6,4.79,4.88,2.97,18.72,11.65,10.02,11.16,12.81,11.38,5.74,1.27,41.71,12,30.46,13.79,4.85,45078,0.4531,60.41,717,19.47,35.98,19.03,10.6,5.82,3.37,1.61,86.15,35.36,64.12
20380,"Dunn, North Carolina",128753,50.49,7.59,7.45,7.79,4.16,9.22,15.57,13.67,12.53,10.51,7.08,3.36,1.08,51.42,13.81,20.33,6.61,9.28,50323,0.4256,88.36,836,9.78,20.35,20.76,20.83,15.67,7.15,2.23,88.08,34.71,64.7
20500,"Durham-Chapel Hill, North Carolina",550281,52.11,5.94,5.9,5.91,3.39,11.62,14.97,13.32,12.96,12.36,8.26,3.67,1.7,45.33,11.35,46.33,22.6,5.96,57600,0.4929,91.64,953,9.59,31.85,23.1,15.49,8.96,3.41,1.5,88.46,28.5,71.27
21020,"Elizabeth City, North Carolina",63388,51.42,5.69,6.53,6.12,3.46,9.11,12.27,11.55,13.7,13.72,10.67,5.52,1.66,51.06,13.89,19.84,7.02,7.6,48112,0.4446,85.71,876,13.84,31.26,15.33,9.74,9.55,12.33,4.68,87.28,39.04,64.16
22180,"Fayetteville, North Carolina",385337,50.23,7.88,7.06,6.57,3.91,12.98,17.27,11.96,11.44,10.24,6.41,3.18,1.09,45.87,10.23,23.41,7.78,10.33,44883,0.4415,85.72,883,14.97,33.26,24.31,14.25,6.04,2.29,1.48,88.44,37.23,64.91
22580,"Forest City, North Carolina",66523,51.48,4.99,5.43,6.58,4.08,7.59,10.5,11.44,14.64,14.67,11.86,5.71,2.5,49.67,18.62,17.27,5.83,8.68,38573,0.4529,77.52,614,13.34,31.38,19.47,11.62,12.04,6.07,2.65,87.69,45.49,57.19
24140,"Goldsboro, North Carolina",124496,50.94,6.71,6.88,6.34,3.94,10.05,13.3,11.88,12.93,12.92,8.7,4.72,1.63,45.71,16.53,19.71,5.68,9.75,41766,0.4596,88.28,743,15.12,36.48,22.36,11.36,6.62,4.34,1.57,86.33,41.55,58.98
24660,"Greensboro-High Point, North Carolina",751590,52.14,5.84,6.24,6.46,3.99,9.88,12.85,12.59,14.07,12.89,8.87,4.51,1.8,46.58,13.71,28.55,9.83,6.57,47145,0.4719,88.82,777,11.06,34.66,24.14,14.59,6.94,2.28,1.6,88.2,33.91,65.27
24780,"Greenville, North Carolina",176484,52.8,5.97,5.96,6.33,3.57,18.37,13.58,11.87,11.44,10.95,7.13,3.65,1.18,40.2,10.74,30.87,11.49,10.08,43526,0.5015,88.39,761,15.72,39.86,18.8,11.08,5.72,3.27,1.54,88.01,29.81,67.92
25780,"Henderson, North Carolina",44420,52.92,6.28,5.86,7.63,4.24,9.05,11.37,11.23,13.47,14.03,9.95,5.09,1.81,38.63,21.82,12.08,3.42,11.02,35246,0.5019,84.65,652,16.45,37.78,17.48,10.56,7.99,5.27,1.59,88.49,50.79,51.07
25860,"Hickory-Lenoir-Morganton, North Carolina",364044,50.69,5.23,5.9,6.25,4.01,8.25,11.16,12.46,14.94,14.05,10.55,5.3,1.89,51.55,18.29,17.97,5.88,7.91,44326,0.4559,85.94,663,12.34,35.46,22.83,13.25,7.65,3.43,1.77,87.7,38.98,62.28
27340,"Jacksonville, North Carolina",192685,44.34,9.22,6.76,5.47,3.03,22.82,18.53,9.89,8.31,7.45,5.03,2.83,0.67,51.63,8.62,20.23,6.11,10.61,48162,0.4065,81.46,987,20.24,28.2,20.11,14.62,6.97,2.91,1.47,90.04,30.76,73.04
28620,"Kill Devil Hills, North Carolina",39502,49.86,4.46,6.2,5.15,3.02,6.5,10.87,12.43,14.39,17.43,12.41,5.61,1.53,55.31,8.89,27.41,8.98,5.46,53625,0.4196,46.11,1032,24.43,33.42,14.84,8.52,6.11,3.91,2.97,83.9,34.96,65.53
28820,"Kinston, North Carolina",57934,52.19,5.76,6.92,5.84,4.06,8.06,11.44,11.17,13.47,14.72,10.51,5.95,2.09,46.56,19.89,13.45,4.7,11.57,37515,0.468,84.54,690,16.95,37.29,19.29,10.11,8.32,4.01,2.42,85.38,46.06,55.2
29900,"Laurinburg, North Carolina",35445,50.5,6.27,6.69,6.31,4.01,10.11,11.51,12.38,12.81,13.66,9.61,4.48,2.16,39.99,21.58,15.85,5.58,12.74,32739,0.4657,86.88,640,15.41,36.34,21.86,11.8,6,4.43,2.1,87.32,48.66,51.49
31300,"Lumberton, North Carolina",134187,51.78,6.87,7.21,7.15,4.36,10.62,12.55,12.32,12.77,12.43,8.52,3.76,1.43,39.26,22.93,12.81,3.85,9.61,32407,0.4876,87.06,614,12.83,33.43,21.59,15.96,7.72,5.18,1.94,83.96,46.93,45.88
32000,"Marion, North Carolina",45069,49.62,4.55,6.72,5.53,3.98,7.48,11.15,12.81,14.37,14.51,11.06,6.31,1.54,52.09,17.5,15.87,4.6,7.42,38776,0.4271,84.78,613,11.22,34.75,22.55,14.77,8.78,2.57,1.68,87.58,43.23,58.07
33980,"Morehead City, North Carolina",68699,50.86,4.37,5.22,5.23,3.4,6.72,10.63,11.4,13.89,16.35,13.84,6.7,2.24,54.41,9.16,26.65,10.92,7.96,51584,0.459,60.51,864,18.04,31.3,16.92,14.7,9.02,2.83,2.19,87.8,39.99,68.33
34340,"Mount Airy, North Carolina",72315,51.37,5.29,6.51,5.9,4.18,7.92,10.33,12.23,14.59,13.87,10.91,5.58,2.66,55.91,21.72,16.49,5.62,5.12,39071,0.4702,86.17,626,15.08,31.41,17.46,13.25,12.2,5.53,2.08,86.68,41.33,61.24
34820,"Myrtle Beach-Conway-North Myrtle Beach, North Carolina",122586,51.53,4.36,4.83,4.75,2.84,5.45,9.58,10.33,12.01,17.77,19.27,6.99,1.82,59.93,10.89,28,9.92,7.76,51164,0.4433,62.7,883,12.73,29.82,20.93,15.12,9.18,3.84,1.7,87.54,46.87,64.35
35100,"New Bern, North Carolina",125953,49.33,6.32,5.83,5.83,3.51,11.68,12.96,10.87,11.2,13.2,10.76,5.59,2.25,53.61,13.03,22.86,8.38,8.42,48041,0.4428,84.81,846,18.04,34.09,17.71,12.43,7.91,3.9,2.41,87.47,39.09,67.06
35900,"North Wilkesboro, North Carolina",68525,50.77,4.86,5.31,7.09,3.84,7.62,10.3,12,14.39,14.6,11.59,6.42,1.97,55.8,21.68,15.4,4.57,7.51,37173,0.4714,83.1,611,13.93,33.62,21.45,12.69,9.18,4.92,1.41,87.68,40.97,61.64
37080,"Oxford, North Carolina",58503,49.26,4.92,5.57,6.5,4.04,9.03,11.07,12.87,16.15,14.18,9.56,4.58,1.55,46.68,16.39,20.96,6.46,6.55,52089,0.4162,88.06,776,11.29,19.15,21.63,19.87,17.69,5.84,1.61,90.46,35.65,67.41
38240,"Pinehurst-Southern Pines, North Carolina",94191,51.87,5.55,6.34,5.86,3.58,6.53,10.9,11.56,12.67,13.25,12.57,7.4,3.81,54.86,9.8,35.96,14.23,6.3,54468,0.4655,82.84,838,13.77,32.48,18.28,11.5,11.98,4.45,1.97,89.71,39.34,68.31
39580,"Raleigh, North Carolina",1273985,51.26,6.39,6.97,7.29,4.17,8.97,14.18,15.14,14.6,11.25,6.89,3.02,1.13,51.81,8.96,45.15,16.34,5.23,68870,0.4459,92.23,1008,8.91,25.56,23.2,17.94,11.27,3.7,1.68,89.68,24.02,74.87
40260,"Roanoke Rapids, North Carolina",72726,51.74,5.04,5.77,6.36,3.58,8.32,10.8,10.54,13.93,15.34,11.56,6.23,2.52,40.85,22.72,13.64,4.36,9.75,33558,0.4804,79.99,690,17.71,29.96,14.06,17.85,10.52,4.32,3.4,87,46.18,55.17
40460,"Rockingham, North Carolina",45447,51.17,5.93,6.11,7.27,3.98,9.5,11.42,12.3,13.34,13.42,9.95,5.33,1.44,42.85,19.8,14.26,4.67,10.04,33607,0.4783,86.52,617,18.6,36.35,16.23,13.7,7.46,3.29,2.35,85.93,46.7,51.18
40580,"Rocky Mount, North Carolina",148157,52.57,5.77,6.15,6.7,4.17,8.88,11.36,11.54,13.82,14.46,10.2,5.02,1.93,44.09,17.29,17.15,5.9,8.74,41593,0.4736,86.19,698,14.72,35.62,21.03,13.41,7.55,3.75,1.26,87.89,41.9,58.77
41820,"Sanford, North Carolina",59805,51.42,6.55,6.85,7.5,4.22,8.49,12.33,12.52,13.51,12.66,9.08,4.71,1.58,49.98,17.99,21.22,7.06,7.36,49272,0.439,88.88,723,13.6,35.32,15.07,11.44,14.71,5.78,1.38,85.25,36.18,60.67
43140,"Shelby, North Carolina",97038,51.84,5.53,6.13,6.44,4.07,9.47,10.95,11.63,14.5,13.76,10.47,5.22,1.83,48.07,16.04,16.53,6.79,10.28,40002,0.4676,86.86,679,13.83,32.68,20.87,12.29,11.1,5.47,1.51,87,40.44,60.15
47260,"Virginia Beach-Norfolk-Newport News, North Carolina",36848,50.65,5.19,6.32,6.36,3.94,7.26,10.51,12.19,16.51,15.3,10.37,4.48,1.58,57.12,12.94,20.63,6.03,5.97,60418,0.3882,68.85,906,9.76,14.92,13.92,16.85,23.78,13.31,4.69,87.88,30.82,71.64
47820,"Washington, North Carolina",47316,52.24,5.19,5.51,6.2,4.04,7.55,9.51,11.48,12.88,15.57,13.44,6.27,2.36,49.57,14.07,19.62,6.95,9.04,41101,0.4726,73.64,691,19.64,30.22,13.71,13.11,11.82,4.01,3.2,87.69,45.67,60.22
48900,"Wilmington, North Carolina",277496,51.79,5.26,5.63,5.61,3.38,11.65,12.94,12.79,13.14,13.15,9.95,4.75,1.76,46.69,8.84,36.07,12.19,7.23,51137,0.4901,83.2,929,11.76,36.17,22.34,12.42,6.56,2.22,1.73,88.42,32.58,69.82
48980,"Wilson, North Carolina",81379,52.65,6.1,6.38,6.99,4.14,8.8,11.9,11.8,13.49,13.86,9.65,4.87,2.03,44.99,19.33,18.79,5.22,8.07,42095,0.4557,89.38,735,17.59,40.23,18.04,9.33,8.91,2.62,1.62,86.19,40.73,58.17
49180,"Winston-Salem, North Carolina",658195,51.9,5.78,6.63,6.37,4.04,8.85,11.85,12.42,14.42,13.45,9.4,5.06,1.73,50.01,13.82,26.32,9.22,7.18,47099,0.4765,88.71,732,11.5,32.83,23.5,14.9,8.24,2.95,1.82,88.26,34.69,66.05
13900,"Bismarck, North Dakota",128673,49.66,6.82,6.95,5.94,3.55,8.98,15.07,12.21,12.57,13.2,8,4.14,2.57,54.51,7.04,32.21,8.68,2.34,66467,0.4432,93.56,814,18.45,49.38,15.18,5.76,2.99,2.12,1.84,92.87,24.16,81.66
19860,"Dickinson, North Dakota",30316,48.15,7.75,6.66,6.81,3.68,9.71,17.07,11.92,11.98,11.56,6.07,4.52,2.25,54.31,8.93,23.83,6.4,3.18,77328,0.4479,84.9,926,29.42,41.2,10.4,5.9,2.65,3.04,3.43,90.93,19.97,83.35
22020,"Fargo, North Dakota",170620,49.43,7.08,6.28,5.58,3.19,15.38,17.1,12.46,11.21,10.77,6.03,3.18,1.72,47.71,5.65,38.34,11,2.69,58026,0.4627,93.77,770,19.28,51.03,17.56,4.66,2,1.41,0.75,93.13,22.41,82.26
24220,"Grand Forks, North Dakota",70130,48.04,6.74,5.39,5.32,3.01,21.46,15.73,9.83,10.04,11,6.34,3.39,1.76,45.65,5.75,34.04,11.81,3.77,51410,0.4821,92.78,796,31.6,45.84,9.32,4.98,2.68,1.39,0.71,92.83,23.39,80.38
27420,"Jamestown, North Dakota",21058,48.8,5.7,5.88,5.15,3.4,10.8,12.72,10.92,12.28,15.3,8.99,5.55,3.31,49.95,9.01,24.02,5.36,1.49,56088,0.4227,90.43,673,38.76,36.17,8.73,5.26,3.62,1.14,2.4,92.42,28.3,79.06
33500,"Minot, North Dakota",78122,47.9,7.53,7.04,5.67,3.09,13.99,17.1,11.48,11.01,10.56,6.45,4.12,1.96,51.81,6.71,26.79,6.86,2.57,64032,0.4253,84.79,968,26.86,40.38,12.43,5.63,3.64,3.7,3.53,92.6,23.15,83.18
47420,"Wahpeton, North Dakota",16333,48.36,5.39,6.18,6.12,3.66,13.97,11.11,9.96,12.24,15.04,8.01,5.66,2.66,55.74,8.99,22.17,5.48,2.45,60551,0.4057,88.48,560,39.3,22.98,8.42,10.73,8.42,3.03,1.48,95.72,26.96,83.86
48780,"Williston, North Dakota",32916,45.27,8.39,7.98,6.34,3.81,9.01,20.91,11.51,11.16,11.46,4.86,3.07,1.49,53.71,7.41,22.55,4.61,1.97,89874,0.4475,72.48,922,32.01,38.58,8.35,6.02,4.2,4.17,3.21,88.99,18.39,80.83
10420,"Akron, Ohio",703398,51.41,5.43,5.61,6.04,3.9,10.7,12.44,11.54,13.9,14.25,9.2,4.61,2.39,46.98,8.61,30.71,11.16,6.59,53418,0.4656,90.73,792,12.63,31.13,23.01,14.68,10.24,3.16,1.35,93.29,33.98,71.34
11740,"Ashland, Ohio",53299,51.21,5.91,6.26,6.48,4.3,10.88,10.69,10.83,13.2,13.79,9.81,5.53,2.33,52.84,11.6,20.2,7.49,4.19,50893,0.4108,92.21,707,20.41,26.35,19.49,13.78,7.82,6.28,2.59,90.48,33.18,71.91
11780,"Ashtabula, Ohio",98622,49.8,5.59,6.38,6.38,4.11,7.83,11.06,11.91,14.33,14.77,10.18,5.06,2.41,47.9,14.28,13.38,4.53,7.43,43017,0.4335,83.22,648,18.89,26.34,18.5,11.89,12.71,6.14,2.78,89.99,43.59,61.17
11900,"Athens, Ohio",65563,50.21,4,4.01,4.21,2.79,29.72,12.3,9.9,10.47,10.87,7.06,3.22,1.47,34.26,10.41,29.56,15.89,8.7,37191,0.5086,84.63,754,20.76,37.25,18.05,8.38,5.56,3.81,1.71,93.07,33.9,69.25
13340,"Bellefontaine, Ohio",45323,50.54,6.13,6.26,7.1,4.36,7.83,10.94,11.86,14.02,14.87,9.72,5.1,1.8,55.22,9.68,15.13,4.49,5.82,53051,0.4215,79.8,717,20.32,27.03,22.64,12.1,7.47,4.08,1.23,90.7,35.43,69.78
15340,"Bucyrus, Ohio",42231,51.16,5.71,5.77,6.47,4.13,7.88,10.69,11.72,13.36,14.46,10.79,6.46,2.57,52.4,10.41,14.66,5.22,6.43,41726,0.4557,88.79,637,23.05,29.73,21.79,13.02,5.98,2.76,1.51,92.73,41.13,68.16
15740,"Cambridge, Ohio",39414,50.41,6.01,5.93,6.52,4.17,7.95,11.36,11.29,13.85,14.76,10.36,5.62,2.18,50.69,15.68,13.93,5.32,8.51,42744,0.4384,83.31,626,16.98,33.88,16.92,11.79,9.25,4.12,3.78,90.95,43.68,61.34
15940,"Canton-Massillon, Ohio",402098,51.36,5.56,5.8,6.42,4.03,8.81,11.45,11.45,13.68,14.57,10.16,5.45,2.62,49.71,9.54,22.02,8.07,6.58,50217,0.4418,90.62,710,16.17,33.18,20.75,13.3,8.37,3.26,1.63,93.17,37.77,69.85
16380,"Celina, Ohio",40723,49.7,6.95,6.27,8,4.51,8.19,11.04,10.99,13.03,14.42,8.83,5.23,2.53,59.55,7.29,16.62,6.59,3.93,57052,0.4102,90.43,646,29.56,32.01,18.17,8.5,7.24,1.36,0.89,95.17,27.84,81
17060,"Chillicothe, Ohio",77125,47.33,5.45,6.52,5.77,3.98,8,12.5,13.48,14.85,14.05,8.9,4.82,1.69,49.49,13.29,15.97,5.62,7.63,45792,0.442,89.04,721,14.85,33.28,19.65,10.17,8.96,7.55,3.01,92.1,43.01,63.49
17140,"Cincinnati, Ohio",1654238,51.15,6.33,6.57,6.84,4.08,9.69,13.15,12.25,13.72,13.19,8.12,4.15,1.93,48.51,9.41,33.95,12.74,5.97,59292,0.4744,90.64,785,10.49,26.14,24.78,18.4,11.16,2.99,1.35,93.32,31.43,72.33
17460,"Cleveland-Elyria, Ohio",2062764,51.76,5.63,5.85,6.26,3.98,8.8,12.29,11.73,13.95,14.4,9.44,5.13,2.54,45.19,10.05,30.19,11.84,7.46,52446,0.4826,88.97,779,10.68,27.07,24.13,18.27,11.24,3.21,1.32,93.32,36.74,69.56
18140,"Columbus, Ohio",2023695,50.82,6.74,6.72,6.55,3.92,9.45,15.4,13.49,13.42,11.96,7.39,3.49,1.48,47.46,9.05,35.33,12.72,5.3,60170,0.4584,91.39,887,10.65,28.98,25.31,16.96,9.46,2.83,1.26,92.1,30.6,71.36
18740,"Coshocton, Ohio",36602,50.3,6.21,6.4,6.6,4.4,7.52,11.32,11.47,13.27,14.77,10.1,5.39,2.55,53.79,14.49,12.62,3.46,6.72,43251,0.4091,87.34,594,20.34,30.5,16.12,9.27,11.68,3.5,3.11,87.06,39.36,62.67
19380,"Dayton, Ohio",800893,51.47,6,6,6.28,3.85,9.85,12.93,11.46,13.22,13.58,9.41,5.2,2.2,47.29,9.57,28.43,11.93,7.15,51204,0.458,89.26,770,14.64,33.95,25.02,12.95,6.09,2.62,1.3,92.74,37.44,68.58
19580,"Defiance, Ohio",38311,50.49,5.67,6.33,7.04,4.35,9.11,11.57,12.22,12.53,14.1,9.6,5.1,2.39,54.17,9.26,16.2,5.15,5.04,55295,0.3953,91.26,703,22.72,32.63,18.69,11.49,7.08,3.67,1.08,93.06,33.13,76.15
22300,"Findlay, Ohio",75508,50.72,6.02,6.05,6.62,3.83,9.49,13.3,11.81,13.3,13.72,8.88,4.69,2.3,53.25,7.48,27.13,10.08,4.49,52831,0.434,94.59,721,24.45,41.83,15.1,7.86,4.67,2.15,0.65,94.04,30.59,77.83
23380,"Fremont, Ohio",59559,50.51,5.72,6.84,6.17,4.36,8.06,10.94,12.02,13.78,14.68,9.7,5.45,2.28,50.67,10.5,15.17,4.98,5.37,50370,0.413,90.08,666,23.85,32.41,16.4,11.99,8.53,2.72,1.32,93.04,35.11,72.37
24820,"Greenville, Ohio",51919,50.75,5.96,6.8,6.96,4.47,7.63,10.35,11.41,13.85,13.94,10.24,5.93,2.45,57.23,10.45,14.22,5.47,5.14,50064,0.4008,91.19,645,20.82,28.69,16.19,14.09,10.31,3.5,2.25,93.42,36.81,72.59
26580,"Huntington-Ashland, Ohio",61057,50.9,5.71,6.28,6.41,3.96,7.68,11.81,12.61,13.74,13.93,10.41,5.87,1.59,49.31,14.11,14.46,5.43,6.45,45466,0.4348,86.29,682,14.96,29.88,24.46,14.9,9.24,2.68,2.09,92.23,47.31,60.5
27160,"Jackson, Ohio",32624,51.1,6.4,6.48,6.81,4.24,7.89,12.43,12.51,13.23,13.97,9.69,4.87,1.47,51.13,16.17,15.8,5.1,10.85,43397,0.4291,87.95,673,21.18,29.73,12.8,11.6,13.01,4.72,4.57,90.32,43.75,59.79
30620,"Lima, Ohio",104157,49.49,6.2,6.51,6.59,4.03,10.21,12.22,11.63,12.58,13.73,9.02,4.89,2.4,48.03,10.97,17.69,7.15,7.21,47905,0.4468,89.59,663,21.27,38.9,20.62,8.93,4.82,2.1,1.41,92.1,37.26,69.21
31900,"Mansfield, Ohio",121533,49.25,5.78,5.64,6.59,3.78,8.47,12.12,11.91,13.2,13.99,10.07,5.91,2.55,48.28,13.06,17.18,5.38,7.54,44138,0.4307,88.42,638,17.74,37.01,21.13,8.53,5.33,4.13,3.06,90.51,41.79,65.18
31930,"Marietta, Ohio",60871,50.59,5.05,5.51,5.64,3.67,9.19,11.06,11.36,13.66,15.28,10.95,6.33,2.31,52.7,9.86,18.66,6.38,4.21,46021,0.4605,89.83,639,18.43,30.14,22.69,14.21,6.62,2.34,2.47,91.76,40.87,66.59
32020,"Marion, Ohio",65483,46.78,5.86,5.66,5.75,3.72,8.32,13.3,12.71,14.15,13.94,9.49,4.6,2.49,47.84,12.87,13.49,5.12,7.91,44708,0.4423,88.55,712,17.17,41.19,14.42,8.98,8.79,5.14,1.95,92.85,44.73,63.22
34540,"Mount Vernon, Ohio",60945,51.05,5.92,6.72,6.28,4.15,11.86,10.81,10.95,12.84,13.71,9.61,5.03,2.11,51.72,9.13,22.7,7.35,5.77,51211,0.4062,90.57,712,17.82,29.64,16.82,9.47,10.15,9.13,1.47,89.91,35.16,67.27
35420,"New Philadelphia-Dover, Ohio",92531,50.76,6.16,6.19,6.53,4.2,7.75,11.4,11.71,13.22,14.4,10.09,5.55,2.79,54.18,13.67,15.11,5.12,4.91,49460,0.4236,90.96,725,21.09,29.59,19.83,12.58,8.63,3.25,2.03,90.32,36.68,67.86
35940,"Norwalk, Ohio",58497,50.7,6.21,7.13,6.87,4.43,8.26,11.79,12,13.66,13.91,9.16,4.46,2.12,52.03,12.54,13.71,4.66,5.79,49710,0.4081,90.57,650,22.46,23.45,20.57,16.63,9.71,3,1.5,91.57,36.63,69.17
38580,"Point Pleasant, Ohio",30203,50.95,6.4,6.59,6.2,3.95,8.61,12,11.17,13.35,14.18,9.95,5.53,2.07,53.12,18.95,16.22,6.48,5.8,42002,0.4419,82.93,646,14.21,28.62,18.17,11.81,9.67,7.3,5.01,88.93,45.81,58.27
38840,"Port Clinton, Ohio",40769,50.28,4.28,5.16,6.03,3.87,6.67,9.16,10.72,13.97,17.39,13.34,6.47,2.95,55.67,7.8,22.34,8.23,4.87,56193,0.4257,61.82,699,18.28,28.29,18.55,15.77,9.32,4.27,1.91,94.33,36.61,75.96
39020,"Portsmouth, Ohio",76871,50.61,5.5,5.39,7.03,4.03,9.07,12.75,12.36,13.13,13.66,9.41,5.62,2.05,47.18,16,15.21,6.71,7.85,38978,0.4914,87.98,585,16.6,29.56,20.33,14.51,8.39,4.22,3.94,92.5,48.56,57.38
41400,"Salem, Ohio",104584,49.72,5.29,5.68,5.98,3.84,7.61,10.99,12.28,14.04,15.53,10.51,5.59,2.64,51.98,12.48,13.9,4.68,7.53,45498,0.4461,88.8,643,18.28,26.21,18.4,14,12.84,5.32,2.23,91.33,41.86,63.99
41780,"Sandusky, Ohio",75369,50.95,5.27,5.75,5.86,3.88,8.1,10.92,10.78,13.65,15.56,11.47,6.11,2.65,49.2,8.4,22.36,8.17,6.49,51033,0.45,83.48,716,20.48,37.01,18.09,9.58,6.89,3.62,1.58,93.12,39.15,71.96
43380,"Sidney, Ohio",48902,49.52,6.45,6.86,7.77,4.6,8.29,11.36,11.99,13.95,13.75,8.57,4.47,1.94,56.4,9.4,17.09,6.81,5.32,57673,0.4207,91.5,706,26.89,34.09,18,9.67,5.34,2.28,1.06,95.47,31.24,78.51
44220,"Springfield, Ohio",135520,51.61,5.91,6.21,6.69,4.01,8.9,11.39,11.22,13.39,14,10.34,5.6,2.34,48.12,12.81,18.57,7.34,7.69,46275,0.4422,89.4,706,16.83,33.96,19.48,13,8.68,3.19,1.35,92.72,43.79,64.57
45660,"Tiffin, Ohio",55549,50.07,5.16,6,7.06,4.11,11,11.25,11.61,12.84,14.37,9.14,4.8,2.67,48.11,9.21,15.34,5.66,5.87,49153,0.4259,89.22,672,20.18,31.76,20.13,13.02,8.62,2.55,1.51,94.14,36.69,71.94
45780,"Toledo, Ohio",605204,51.28,6.16,6.26,6.41,3.88,11.38,13.11,11.61,12.85,13.44,8.5,4.29,2.09,44.4,10.09,26.36,10.38,7.63,48284,0.4775,89.58,710,16.45,34.29,24.92,12.07,5.58,2.46,1.35,93.36,36.54,69.66
46500,"Urbana, Ohio",39005,50.13,5.4,6.74,6.57,4.24,8.77,10.78,12.18,14.34,13.74,10.25,4.9,2.09,55.32,10.34,16.1,5.75,7.27,54495,0.3862,91.06,720,18.94,22.2,21.27,16.86,11.28,4.03,2.81,93.9,36.77,73.05
46780,"Van Wert, Ohio",28262,50.93,5.76,7.06,6.23,4.47,8.01,10.92,11.91,13.41,14.38,9.75,5.4,2.7,56.01,7.95,16.4,6.07,5.27,50974,0.417,90.39,678,27.92,31.4,15.52,10.71,7.97,2.49,1.34,92.56,37.99,71.9
47540,"Wapakoneta, Ohio",45778,50.05,6.38,6.91,6.82,4.3,8.04,11.04,11.41,13.6,14.51,9.1,5.27,2.62,59.38,6.51,18.48,6.59,3.43,59516,0.3944,92.59,688,24.61,26.82,25.35,12.08,5.43,1.57,1.45,95.73,30.29,80.68
47920,"Washington Court House, Ohio",28659,51.06,6.29,7.46,6.05,4.15,7.77,11.65,12.48,13.87,13.56,9.86,4.96,1.9,51.84,12.91,15.76,4.02,6.26,44289,0.4418,92.25,709,23.18,28.16,12.62,9.56,14.89,6.65,1.52,91.29,42,61.78
48260,"Weirton-Steubenville, Ohio",67349,51.63,4.98,4.97,5.92,3.62,9.56,10.34,11.12,13.42,15.96,11.13,6.32,2.66,47.27,9.65,14.89,5.35,7.89,43161,0.4493,84.57,622,18.2,28.08,18.77,12.43,10.93,5.3,2.52,92.98,43.45,65.38
48540,"Wheeling, Ohio",68889,48.95,5.01,5.26,5.31,3.61,7.41,12.35,12.09,14.09,15.66,10.5,5.96,2.76,48.44,9.64,16.13,6.03,6.84,46484,0.4516,83.35,607,16.66,31.71,22.34,11.97,9.22,4.16,1.96,92.88,39.51,69.93
48940,"Wilmington, Ohio",41869,50.54,6.22,6.89,6.48,4.17,9.58,11.17,11.73,13.83,14.13,9.26,4.7,1.83,52.58,11.28,17.45,5.66,6.6,49997,0.4416,89.81,719,18.76,28.8,14.68,9.66,14.76,7.12,2.22,92.55,38.37,67.84
49300,"Wooster, Ohio",115915,50.47,6.7,6.67,6.99,4.21,9.9,11.56,11.28,12.71,13.46,9.25,5.02,2.25,55.12,14.21,20.98,7.83,3.96,54037,0.4203,93.5,700,20.32,33.09,19.49,10.57,7.77,2.78,1.34,87.15,31.89,68.43
49660,"Youngstown-Warren-Boardman, Ohio",435198,51.25,5.18,5.65,5.92,3.87,8.42,11.16,11.25,13.51,15.32,10.69,5.85,3.19,46.87,10.18,21.1,7,7.17,44267,0.458,89.13,649,15.52,34.44,23.84,10.78,6.73,3.94,1.81,92.63,42.94,63.5
49780,"Zanesville, Ohio",85933,51.45,6.1,6.78,5.96,4.22,9.24,11.88,11.59,13.58,13.85,9.44,5.13,2.23,49.43,12.83,15.73,5.75,6.91,43325,0.4381,90.52,665,15.51,32.97,21.49,11.17,8.51,6.48,1.76,92.74,42.66,63.64
